name,phone_num,address,sido,sigungu
남해축협 동물병원,055-862-2115,경상남도 남해군 남해읍 남변리 417번지 1호 남해축협,경상남도,
내서동물병원,055-232-0975,경상남도 창원시 마산회원구 내서읍 삼계리 27번지 2호 웰빙플라자,경상남도,
내성동물병원,054-672-7585,경상북도 봉화군 봉화읍 내성리 426번지 41호,경상북도,
내안에 동물병원,041-572-7577,충청남도 천안시 동남구 신방동 1번지 7호,충청남도,
내포조은동물병원,041-631-2202,충청남도 홍성군 홍북읍 신경리 1181번지 승우빌딩,충청남도,
네오메디컬동물병원,051-291-4545,부산광역시 강서구 명지동 3442번지 4호,부산광역시,
노블동물병원,055-266-7975,경상남도 창원시 성산구 반림동 15번지,경상남도,
노블동물병원,051-982-2580,"부산광역시 동래구 사직동 64번지 24호 1,2층",부산광역시,
노성남 동물병원,032-833-1770,인천광역시 연수구 옥련동 196번지,인천광역시,
노아 동물병원,032-874-2202,인천광역시 미추홀구 도화동 0번지 도화프라자,인천광역시,
노아동물병원,343-7588,부산광역시 북구 화명동 2337번지 화명2차동원로얄듀크비스타,부산광역시,
노아동물병원,754-3058,충청남도 금산군 금산읍 중도리 337번지 3호 6통 5반,충청남도,
노아동물병원,062-363-4860,광주광역시 남구 월산동 930번지 18호,광주광역시,
노은동물병원,477-1175,대전광역시 유성구 지족동 910번지 24호,대전광역시,
노형 꿈 동물병원,064-744-1128,제주특별자치도 제주시 노형동 2924번지 2호,제주특별자치도,
노형동물병원,759-7975,제주특별자치도 제주시 노형동 683번지 1호 천마에코피아2차,제주특별자치도,
녹십자,041-551-5989,충청남도 천안시 동남구 영성동 67번지 3호 18통 3반,충청남도,
녹십자동물병원,041-835-2879,충청남도 부여군 부여읍 구아리 141번지 5호,충청남도,
녹십자동물병원,054-435-7533,경상북도 김천시 황금동 102번지 1호,경상북도,
녹십자동물병원,063-532-5652,전라북도 정읍시 시기동 96번지 6호 녹십자동물병원,전라북도,
녹십자동물병원,943-8288,광주광역시 광산구 송정동 576번지 57호,광주광역시,
녹원동물병원,346-0878,경상남도 김해시 한림면 장방리 1063번지 1호,경상남도,
논산계룡축협 동물병원,041-730-2200,충청남도 논산시 내동 931번지,충청남도,
논산동물병원,735-3113,충청남도 논산시 대교동 112번지 1호 2통,충청남도,
논산시 동물보호센터 더함,041-746-8474,충청남도 논산시 등화동 534번지 1호,충청남도,
논현동물병원,423-0975,인천광역시 남동구 논현동 751번지 1호,인천광역시,
농림축산검역본부 부설 동물병원,054-912-0473,경상북도 김천시 율곡동 960번지 농림축산검역본부,경상북도,
농협 한우개량사업소 가축병원,041-661-4681,충청남도 서산시 운산면 용현리 982번지 농협중앙회가축개량사업소별관,충청남도,
누리동물병원,051-701-7599,부산광역시 해운대구 송정동 85번지 1호,부산광역시,
누리종합동물병원,033-761-0167,강원특별자치도 원주시 단구동 1512번지 2호 광장빌딩,강원도,
뉴욕동물병원,555-2119,부산광역시 동래구 수안동 4번지 17호,부산광역시,
늘 푸른 동물병원,271-7582-3,충청북도 청주시 흥덕구 봉명동 171번지 2호,충청북도,
늘봄 동물병원,041-585-7575,충청남도 천안시 서북구 직산읍 삼은리 76번지 118호,충청남도,
늘사랑 양한방 동물병원,061-686-0275,전라남도 여수시 선원동 1269번지 4호,전라남도,
늘조은동물병원,055-748-7391,경상남도 진주시 평거동 193번지 10호 라비안 빌딩 1층,경상남도,
늘푸른 동물병원,063-281-0075,전라북도 전주시 완산구 다가동3가 24번지 9호,전라북도,
늘푸른 동물병원,826-7509,대전광역시 유성구 지족동 980번지 9호,대전광역시,
늘푸른동물병원,507-0075,인천광역시 부평구 삼산동 54번지 2호,인천광역시,
늘푸른종합동물병원,053-322-9075,대구광역시 북구 관음동 1386번지 7호,대구광역시,
늘푸른종합동물병원,033-747-7585,강원도 원주시 무실동 1723번지 2호,강원도,
다나동물병원,365-1491,광주광역시 서구 화정동 94번지 10호,광주광역시,
다나동물병원,033-563-6563,강원특별자치도 정선군 정선읍 봉양리 321번지,강원도,
다나동물병원,063-537-1041,전라북도 정읍시 장명동 80번지 1호 다나동물병원,전라북도,
다나동물병원,064)757-7577,제주특별자치도 제주시 일도이동 359번지 13호,제주특별자치도,
다나동물병원,033-764-7522,강원도 원주시 무실동 1784번지 1호,강원도,
다나아 동물병원,033-435-7279,강원도 홍천군 홍천읍 하오안리 47번지 13호,강원도,
다나은 동물병원,062-971-1275,광주광역시 광산구 쌍암동 694번지 45호 루빌코리아,광주광역시,
다나음동물병원,917-2075,전라북도 익산시 함열읍 와리 198번지 5호 상가,전라북도,
다대동물병원,266-7582,부산광역시 사하구 다대동 909번지,부산광역시,
다독다독동물병원,055-331-7582,경상남도 김해시 대청동 298번지 6호 오즈빌딩,경상남도,
다민동물병원,063-291-0727,전라북도 익산시 춘포면 쌍정리 107번지,전라북도,
다보가축병원,746-3344,경상북도 경주시 구정동 429번지 7호 불국공설시장,경상북도,
다봄 동물의료센터,055-331-7575,경상남도 김해시 삼계동 1505번지 4호 코아루센텀 오피스텔,경상남도,
다사랑동물병원,042-628-0075,대전광역시 동구 가양동 31번지 7호,대전광역시,
다산동물병원,064-787-0582,제주특별자치도 서귀포시 표선면 토산리 453번지 1호,제주특별자치도,
다산동물병원,536-8275,전라북도 정읍시 농소동 73번지 26호 (유)동성건설,전라북도,
다솜고양이메디컬센터,051)636-7582,부산광역시 남구 문현동 403번지 7호 다솜 동물 병원,부산광역시,
다솜동물메디컬센터,051-632-7580,부산광역시 남구 문현동 403번지 7호 다솜 동물 병원,부산광역시,
다솜동물병원,579-8252,충청남도 천안시 동남구 신방동 49번지 14호 이화빌딩,충청남도,
다솜동물병원,0337488275,강원도 원주시 단계동 1175번지 2호,강원도,
다솜동물병원,977-8575,경상북도 칠곡군 왜관읍 왜관리 298번지 1호,경상북도,
다솜동물병원,533-0935,충청북도 진천군 진천읍 교성리 45번지 6호,충청북도,
다오동물병원,032-548-0275,"인천광역시 계양구 계산동 1062번지 하이베라스 123,124호 D",인천광역시,
다온 동물병원,051-622-2171,부산광역시 남구 대연동 1858번지 대연힐스테이트푸르지오,부산광역시,
다온동물병원,053-312-7975,대구광역시 북구 태전동 1113번지,대구광역시,
다온동물병원,0448657579,세종특별자치시 소담동 37번지 3호 코끼리타워,세종특별자치시,
다온동물병원,054-471-0089,경상북도 구미시 인의동 702번지 6호,경상북도,
다올동물병원,0555477552,경상남도 창원시 진해구 용원동 1205번지 5호 1층,경상남도,
다정한동물메디컬센터,044-864-7579,세종특별자치시 다정동 659번지 이도빌딩,세종특별자치시,
다함동물병원,041-554-0075,충청남도 천안시 서북구 백석동 150번지 2호,충청남도,
다호문가축병원,796-2050,제주특별자치도 제주시 한림읍 한림리 1454번지 3호 영성주택,제주특별자치도,
닥터 노아 동물병원,054-284-0775,경상북도 포항시 남구 대잠동 936번지 10호,경상북도,
닥터 전 동물병원,523-7975,충청남도 천안시 서북구 불당동 1492번지 천안불당파크푸르지오1단지,충청남도,
닥터 펫 에이스 동물병원,042-585-7533,대전광역시 중구 산성동 280번지 7호,대전광역시,
닥터 홍 동물병원,063-581-7582,전라북도 부안군 부안읍 서외리 432번지 21호,전라북도,
닥터각 동물병원,261-2524,강원도 춘천시 퇴계동 164번지 3호 하나로마트(퇴계점),강원도,
닥터강동물병원,246-3123,울산광역시 중구 태화동 37번지 7호,울산광역시,
닥터김 동물의료센터,680-0975,경상남도 거제시 고현동 989번지 13호 해원빌딩,경상남도,
닥터수동물병원,061-653-7585,전라남도 여수시 문수동 188번지 6호,전라남도,
닥터윤 산업동물병원,033-742-8635,강원도 원주시 단계동 100번지 84호,강원도,
닥터정 동물병원,032-721-7582,인천광역시 연수구 송도동 98번지 2호 송도아라플라자,인천광역시,
닥터주 동물병원,731-7530,부산광역시 해운대구 좌동 1340번지 3호 피렌체오피스텔,부산광역시,
닥터차동물병원,041-3317582,충청남도 예산군 예산읍 산성리 304번지 16호,충청남도,
닥터코기동물병원,489-8834,대전광역시 서구 탄방동 710번지 로고스빌딩,대전광역시,
닥터파파동물병원,032-863-7582,인천광역시 미추홀구 주안동 1309번지,인천광역시,
닥터팬더 동물병원,032-553-7975,인천광역시 계양구 용종동 207번지 1호 인천 계양 코아루 센트럴파크,인천광역시,
닥터펫 동물의료센터,051-891-8575,부산광역시 부산진구 개금동 198번지 1호 개금블루스카이,부산광역시,
단비동물병원,055-945-5475,경상남도 거창군 거창읍 상림리 155번지 169호 건강체육관,경상남도,
달맞이 호두네 동물병원,746-7077,부산광역시 해운대구 중동 1512번지 해운대 달맞이 유림 노르웨이숲 상가 305,부산광역시,
달성공원 동물병원,803-7370,대구광역시 중구 달성동 294번지 1호 달성공원,대구광역시,
달성축협동물병원,611-6203,대구광역시 달성군 현풍읍 대리 186번지,대구광역시,
담양군 반려유기동물 공공진료소,061-380-2736,전라남도 담양군 담양읍 지침리 34번지 2호,전라남도,
담양축협동물병원,061-380-5588,전라남도 담양군 담양읍 백동리 342번지,전라남도,
당감동물병원,897-7271,부산광역시 부산진구 당감동 430번지 2호,부산광역시,
당진낙협동물병원,350-8700,충청남도 당진시 합덕읍 소소리 513번지 20호,충청남도,
당진종합 동물병원,352-6141,충청남도 당진시 대덕동 1652번지,충청남도,
당진축협동물병원,041-350-5568,충청남도 당진시 읍내동 산66번지 2호,충청남도,
대경동물병원,782-0210,대구광역시 동구 신천동 137번지 4호,대구광역시,
대경연합동물영상센터,053-721-7565,대구광역시 달서구 감삼동 140번지 32호,대구광역시,
대곡동물병원,055-745-7615,경상남도 진주시 대곡면 광석리 313번지 4호,경상남도,
대공원 동물병원,258-2520,울산광역시 남구 신정동 1873번지 대공원코오롱파크폴리스,울산광역시,
대구24시 야간응급연합동물병원,053-767-1190,대구광역시 수성구 지산동 1051번지 3층,대구광역시,
대구24시동물병원,053-352-8277,대구광역시 북구 노원동1가 1번지 8호,대구광역시,
대구24시라이프동물의료센터,053-567-2475,대구광역시 달서구 감삼동 69번지 1호,대구광역시,
대구24시바른동물의료센터,053-571-0075,대구광역시 달서구 감삼동 280번지 5호 2층,대구광역시,
대구S동물병원,426-7588,"대구광역시 중구 대신동 305번지 1호 4통 4반 태왕아너스스카이 상가 101호, 102호, 103호",대구광역시,
대구가축병원,054-858-2233,경상북도 안동시 노하동 773번지 90호,경상북도,
대구동물메디컬센터,053-765-7877,대구광역시 수성구 지산동 1051번지,대구광역시,
대구동물병원,426-7011,대구광역시 동구 신천동 538번지 22호,대구광역시,
대구동물심장내과,423-8275,대구광역시 중구 대봉동 195번지 31호,대구광역시,
대구착한동물병원,053-710-7582,대구광역시 달성군 다사읍 서재리 181번지,대구광역시,
